Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy
46,36.975210269038286,0.9172074680511182,213.97452467906325,0.606309335443038
47,37.121519143589005,0.9166333865814696,211.20163458812087,0.6066060126582279
48,37.18382413090227,0.9165085862619808,212.28087222425245,0.6019580696202531
49,37.338723526975976,0.9161341853035144,211.47909917710703,0.6064082278481012
50,37.58820077329398,0.9153604233226837,214.67772177201283,0.6016613924050633
51,37.0910834961425,0.9157348242811502,211.57315341128577,0.6026503164556962
52,36.968465689272165,0.9172074680511182,211.67456730709802,0.6060126582278481
53,37.28542546037668,0.9165834664536742,210.85613967798932,0.6068037974683544
54,36.99901248700321,0.9172823482428115,212.83280063580864,0.6055181962025317
55,37.17034824663838,0.9167831469648562,213.5593982165373,0.6038370253164557
56,37.15320287344936,0.916383785942492,211.49251831634135,0.6058148734177216
57,37.315216350860105,0.9170077875399361,210.32403112966804,0.6026503164556962
58,37.136942622760614,0.9163588258785943,211.24502477766592,0.6049248417721519
59,36.960243743067736,0.9168330670926518,214.03186766708953,0.6060126582278481
60,37.38899765380275,0.9166333865814696,212.09109344965296,0.6090783227848101
61,37.120658600292266,0.9163588258785943,212.3708961583391,0.6001780063291139
62,37.0677996870047,0.9166583466453674,214.4057339173329,0.6011669303797469
63,37.26794234632303,0.9161092252396166,212.43866773194904,0.6020569620253164
64,37.08980981381937,0.9179313099041534,213.89656182784069,0.5982001582278481
65,36.93273457780052,0.9175569089456869,213.88716463499432,0.603243670886076
66,37.44247411843687,0.9166084265175719,213.30811737157123,0.6024525316455697
67,36.86819590851903,0.917756589456869,213.10902025729794,0.6030458860759493
68,37.73248713313581,0.9160343450479234,211.9611679028861,0.6036392405063291
69,37.24272314809001,0.9172324281150159,210.33090934270544,0.6038370253164557
70,37.13561493139297,0.9172074680511182,215.8433389060105,0.5980023734177216
71,37.0687832817102,0.9182807507987221,211.25431176680553,0.6036392405063291
72,37.23780096377047,0.9164337060702875,212.6364847014222,0.6016613924050633
73,37.32354615671566,0.9171575479233227,214.39276282394988,0.6029469936708861
74,37.03060033146185,0.917332268370607,211.43150365805323,0.606309335443038
75,37.011913817530626,0.9166084265175719,214.78315763835664,0.598496835443038
76,37.54971451195665,0.9152605830670927,212.63670114927655,0.603243670886076
77,37.355781951270544,0.916383785942492,211.70216910446746,0.6002768987341772
78,37.274176466579256,0.9163089057507987,214.37951095194757,0.6005735759493671
79,37.260095236781304,0.915859624600639,213.40996145900291,0.5999802215189873
80,37.589972401579345,0.9156849041533547,215.8002010055735,0.600870253164557
81,37.118991857900404,0.9172573881789138,209.2235842837563,0.6094738924050633
82,37.295196490546765,0.9172324281150159,210.7436988927141,0.6042325949367089
83,37.49271889464162,0.9163338658146964,212.86870702912535,0.6073971518987342
84,37.1581098233549,0.9174570686900958,210.39532183393646,0.6057159810126582
85,37.08394943639493,0.9170077875399361,214.7879470149173,0.6029469936708861
86,37.45943578896812,0.9154852236421726,210.96702252158636,0.6067049050632911
87,37.61795911088157,0.9169329073482428,210.8743391399142,0.6078916139240507
88,37.24784107025439,0.9162589856230032,216.33419184141522,0.6030458860759493
89,37.132222434583184,0.9174071485623003,211.12891716293143,0.6007713607594937
90,37.28029293145615,0.9172573881789138,209.86545775208293,0.6109572784810127
91,37.22860428928948,0.9180061900958466,214.13858609259884,0.5997824367088608
92,37.01309866493883,0.9170327476038339,211.00294697435595,0.6044303797468354
93,37.16765473521175,0.9162589856230032,214.67635075050063,0.6037381329113924
94,37.14376400530148,0.9174820287539937,214.42066941080213,0.6010680379746836
95,37.2942182217924,0.9158097044728435,211.81668291212637,0.6054193037974683
96,37.27005183430145,0.9168580271565495,216.82170293300968,0.5967167721518988
97,37.12470374853847,0.9167332268370607,211.23175120051903,0.6064082278481012
98,37.26918934709348,0.9167332268370607,214.27914481826974,0.6012658227848101
99,37.743472474070785,0.915859624600639,215.20652245871628,0.6004746835443038
